,ent_link,news_id,cluster,ent_name,assigned_cluster,news_links,news_count
499,http://dbpedia.org/resource/Southeast_Asia,"153,152,155","[2, 2, 2]",Southeast Asia,2,"https://www.dw.com/en/thailand-lawmakers-pass-same-sex-marriage-bill/a-68676628, https://www.cbc.ca/news/world/thailand-marriage-equality-bill-1.7156766, https://www.cbsnews.com/news/thailand-lgbtq-same-sex-marriage-equality-bill/",3
500,http://dbpedia.org/resource/Southern_California,"252,40","[8, 2]",Southern California,8,"https://www.advocate.com/news/chaya-raichik-doubletree-california, https://www.advocate.com/california-school-board-recall-transphobia",2
501,http://dbpedia.org/resource/Southern_United_States,45,[2],Southern States,2,https://www.advocate.com/politics/anti-trans-bills-south,1
502,http://dbpedia.org/resource/Spanish_Army,50,[7],Spanish Army,7,https://www.naturalnews.com/2024-03-18-spanish-corporal-self-declared-gender-change-pay-increase.html,1
503,"http://dbpedia.org/resource/Spokane,_Washington",143,[6],"Spokane, Washington",6,https://www.npr.org/2024/03/26/1240984043/police-investigating-racial-harassment-of-ncaa-womens-basketball-team-in-idaho,1
504,http://dbpedia.org/resource/Sport,137,[6],Sports,6,https://www.forbes.com/sites/pamdanziger/2024/03/25/ex-levis-president-jennifer-sey-launches-xx-xy-athletics-to-protect-womens-sports/,1
505,http://dbpedia.org/resource/Star-Crossed_(TV_series),20,[3],Star-Crossed,3,https://www.advocate.com/arts-entertainment/anyone-but-you-lesbian-wedding,1
506,http://dbpedia.org/resource/Staten_Island,64,[3],Staten Island,3,https://www.advocate.com/nyc-school-investigation-books-trash,1
507,http://dbpedia.org/resource/Stiff_Upper_Lip_(album),174,[4],Stiff Upper Lip,4,https://www.cbc.ca/news/england-soccer-jersey-redesign-1.7158517,1
508,http://dbpedia.org/resource/Strategic_Defense_Initiative,98,[2],We Will Protect You,2,https://www.abc.net.au/news/2024-03-22/nsw-laws-banning-gay-conversion-therapy-pass-parliament/103618786,1
509,http://dbpedia.org/resource/Strike_action,205,[8],Strike,8,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_54ba4aa5-69f3-4452-9299-97f528ba913b,1
510,http://dbpedia.org/resource/Suicide_among_LGBT_youth,"289,326","[8, 8]",Lgbt Youth,8,"https://www.naturalnews.com/2024-04-08-north-face-target-lgbt-youth-camp-genderless.html, https://www.naturalnews.com/2024-04-11-north-face-major-sponsor-lgbt-youth-camp.html",2
511,http://dbpedia.org/resource/Supercouple,205,[8],Power Couple,8,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_54ba4aa5-69f3-4452-9299-97f528ba913b,1
512,http://dbpedia.org/resource/Supreme_Court_of_the_United_States,"1,117,60,184","[6, 8, 2, 2]",Supreme Court,2,"https://www.npr.org/2024/03/15/1238906976/supreme-court-drag-shows, https://www.dw.com/en/russia-adds-lgbt-movement-to-list-of-extremist-groups/a-68642659, https://www.naturalnews.com/2024-03-19-survey-support-for-same-sex-marriage-drops.html, https://www.naturalnews.com/2024-03-29-biden-white-house-attacks-republicans-pride-flags.html",4
513,http://dbpedia.org/resource/Survival_horror,108,[8],Survival Horror,8,https://www.breitbart.com/tech/2024/03/23/lgbt-community-melts-down-after-biological-male-voice-actor-accuses-game-developer-of-transphobia/,1
514,http://dbpedia.org/resource/Sydney,29,[4],Sydney,4,https://www.abc.net.au/news/2024-03-17/compass-sheikh-shadi-the-home-grown-iman/103585594,1
515,http://dbpedia.org/resource/Sydney_Sweeney,"20,82","[3, 3]",Sydney Sweeney,3,"https://www.advocate.com/arts-entertainment/anyone-but-you-lesbian-wedding, https://www.advocate.com/media/stars-at-glaad-media-awards",2
516,http://dbpedia.org/resource/Talk_radio,269,[4],Radio Talk Show,4,https://www.advocate.com/politics/school-board-elections-st-louis-conservatives-lose,1
517,http://dbpedia.org/resource/Tamara_de_Lempicka,353,[3],Tamara De Lempicka,3,https://www.npr.org/2024/04/13/1244302875/broadway-lempicka-queer-artist,1
518,http://dbpedia.org/resource/Taoiseach,76,[4],Ireland'S Prime Minister,4,https://www.npr.org/2024/03/20/1239622769/ireland-prime-minister-leo-varadkar-resigns,1
519,http://dbpedia.org/resource/Target_Corporation,"289,111","[8, 4]",Target,8,"https://www.naturalnews.com/2024-04-08-north-face-target-lgbt-youth-camp-genderless.html, https://www.forbes.com/sites/tylerroush/2024/03/23/evacuation-orders-lifted-after-series-of-bomb-threats-target-lancaster-pennsylvania/",2
520,http://dbpedia.org/resource/Taylor_Swift,279,[3],Taylor Swift,3,https://www.breitbart.com/entertainment/2024/04/04/trans-harvard-professor-boasts-about-taylor-swift-course-its-her-world-and-we-live-in-it/,1
521,http://dbpedia.org/resource/Tegan_and_Sara,213,[8],Tegan And Sara,8,https://www.cbc.ca/news/entertainment/canadian-artists-open-letter-anti-trans-policies-1.7160219,1
522,http://dbpedia.org/resource/Tempo,309,[1],Beats Per Minute,1,https://www.npr.org/2024/04/09/1243632570/chechnya-music-ban-bpm,1
523,http://dbpedia.org/resource/Tennessee,"325,104,339","[6, 2, 2]",Tennessee,2,"https://www.nbcnews.com/nbc-out/out-politics-and-policy/tennessee-gop-senators-ok-criminalizing-helping-minors-get-transgender-rcna147478, https://www.advocate.com/politics/tennessee-anti-lgbtq-foster, https://www.nbcnews.com/news/us-news/tennessee-lawmakers-send-bill-ban-first-cousin-marriages-governor-rcna147524",3
524,http://dbpedia.org/resource/Tennessee_State_University,104,[2],Tennessee State,2,https://www.advocate.com/politics/tennessee-anti-lgbtq-foster,1
525,http://dbpedia.org/resource/Tercera_División,81,[6],The Fourth,6,https://www.advocate.com/news/nicole-berner-lesbian-judge-confirmed,1
526,http://dbpedia.org/resource/Texas,"142,146","[6, 6]",Texas,6,"https://www.nbcnews.com/nbc-out/out-news/judge-temporarily-blocks-texas-ag-investigating-nonprofit-supporting-t-rcna145091, https://www.advocate.com/news/court-ken-paxton-transgender-pflag",2
527,http://dbpedia.org/resource/Thailand,"149,153,152,155,151","[2, 2, 2, 2, 2]",Thai,2,"https://www.bbc.co.uk/news/world-asia-68672318, https://www.dw.com/en/thailand-lawmakers-pass-same-sex-marriage-bill/a-68676628, https://www.cbc.ca/news/world/thailand-marriage-equality-bill-1.7156766, https://www.cbsnews.com/news/thailand-lgbtq-same-sex-marriage-equality-bill/, https://www.nbcnews.com/nbc-out/out-news/thailand-same-sex-marriage-bill-passes-parliament-rcna145239",5
528,http://dbpedia.org/resource/The_Church_of_Jesus_Christ_of_Latter-day_Saints,3,[5],Lds Church,5,https://www.advocate.com/voices/lds-church-lgbtq,1
529,http://dbpedia.org/resource/The_Honeytrap,347,[4],The Honeytrap,4,https://www.bbc.co.uk/news/uk-politics-68796369,1
530,http://dbpedia.org/resource/The_Independent,319,[8],The Independent,8,https://www.naturalnews.com/2024-04-10-climate-change-threatening-incomes-trans-indonesia.html,1
531,http://dbpedia.org/resource/The_Notorious_B.I.G.,354,[4],Notorious B.I.G.,4,https://www.advocate.com/arts-entertainment/mister-cee-dead-biggie-producer,1
532,http://dbpedia.org/resource/The_Stepfather_(1987_film),90,[0],The Stepfather,0,https://abcnews.go.com/US/riley-strains-stepdad-opens-familys-difficult-conversations-nashville/story?id=108325499,1
533,http://dbpedia.org/resource/The_Tragically_Hip,30,[4],Tragically Hip,4,https://www.cbc.ca/news/canada/ottawa/kingston-s-storied-grad-club-facing-closure-as-queen-s-hikes-rent-1.7140115,1
534,http://dbpedia.org/resource/The_Walt_Disney_Company,"163,159,160,263","[0, 6, 6, 4]",Disney,6,"https://www.npr.org/2024/03/28/1241367201/up-first-newsletter-baltimore-bridge-timeline-disney-desantis-settlement, https://www.bbc.co.uk/news/world-us-canada-68675795, https://www.cbc.ca/news/world/disney-desantis-lawsuit-settled-1.7157648, https://www.breitbart.com/entertainment/2024/04/04/detransitioner-crashes-disney-shareholder-meeting-blames-company-for-her-body-being-irreversibly-damaged/",4
535,http://dbpedia.org/resource/Think_tank,176,[2],Think Tank,2,https://www.nbcnews.com/nbc-out/out-news/best-buy-offers-screen-lgbtq-nonprofit-donations-conservative-pressure-rcna145603,1
536,http://dbpedia.org/resource/Tiktok,182,[3],Tiktok,3,https://www.forbes.com/sites/hughmcintyre/2024/03/29/jojo-siwas-new-single-hits-the-billboard-chartsand-its-not-even-out-yet/,1
537,http://dbpedia.org/resource/Timothy_Conigrave,138,[3],Timothy Conigrave,3,https://www.abc.net.au/news/2024-03-26/holding-the-man-belvoir-2024-eamon-flack-tom-conroy/103594296,1
538,http://dbpedia.org/resource/Tinder,172,[1],Tinder,1,https://finance.yahoo.com/news/grindr-gets-first-buy-rating-155302401.html,1
539,http://dbpedia.org/resource/Title_IX,"15,13","[6, 6]",Title Ix,6,"https://www.cbsnews.com/news/riley-gaines-college-athletes-lawsuit-ncaa-transgender-policies/, https://www.nbcnews.com/news/us-news/college-swimmers-volleyball-players-sue-ncaa-transgender-policies-rcna143563",2
540,http://dbpedia.org/resource/Tom_Ripley,265,[3],Tom Ripley,3,https://www.nbcnews.com/nbc-out/out-pop-culture/andrew-scott-tom-ripley-queer-coded-killers-rcna146212,1
541,http://dbpedia.org/resource/Tony_Evers,"232,239,234","[6, 6, 6]",Tony Evers,6,"https://abcnews.go.com/US/wireStory/wisconsin-governor-vetoes-transgender-high-school-athletics-ban-108750696, https://www.breitbart.com/sports/2024/04/02/wi-dem-gov-tony-evers-vetoes-bill-that-would-protect-girls-sports-trans-athletes/, https://www.advocate.com/politics/wisconsin-trans-sports-ban-veto",3
542,http://dbpedia.org/resource/Toronto,186,[3],Toronto,3,https://www.cbc.ca/arts/queer-comedy-tour-canada-1.7157060,1
543,"http://dbpedia.org/resource/Torrance,_California",252,[8],Torrance,8,https://www.advocate.com/news/chaya-raichik-doubletree-california,1
544,http://dbpedia.org/resource/Torres_(musician),"86,230,83","[4, 4, 4]",Mackenzie Scott,4,"https://www.bbc.co.uk/news/world-us-canada-68609687, https://www.naturalnews.com/2024-04-01-bezos-ex-wife-donations-migrant-invasion-transgenderism.html, https://www.nbcnews.com/nbc-out/out-news/lgbtq-nonprofits-mackenzie-scott-billionaire-amazon-rcna144245",3
545,http://dbpedia.org/resource/Trailblazer_(roller_coaster),207,[3],Trailblazer,3,https://www.forbes.com/sites/micheleherrmann/2024/03/31/wanderful-founder-beth-santos-is-giving-women-solid-advice-on-solo-travel/,1
546,http://dbpedia.org/resource/Trans_man,217,[6],Transgender Man,6,https://www.advocate.com/news/trans-corrections-officer-harassment-suit,1
547,http://dbpedia.org/resource/Trans_woman,"132,58,169,304,303,48,28,69,139,47","[6, 6, 6, 6, 6, 6, 5, 8, 6, 6]",Trans Women,6,"https://www.bbc.co.uk/sport/68564019, https://www.nbcnews.com/nbc-out/out-news/caitlyn-jenner-backs-ny-countys-ban-trans-women-competing-womens-sport-rcna143896, https://www.nbcnews.com/nbc-out/out-politics-and-policy/county-restricted-trans-women-sports-roller-derby-league-said-no-way-rcna145444, https://www.bbc.co.uk/sport/netball/68767815, https://www.nbcnews.com/nbc-out/out-news/naia-bans-transgender-women-competing-womens-sports-rcna147017, https://www.advocate.com/news/planet-fitness-bans-member-trans-woman, https://www.breitbart.com/crime/2024/03/17/colorado-may-become-first-in-nation-to-build-segregated-prison-cells-for-transgender-inmates/, https://www.advocate.com/crime/trans-migrant-shot-chicago, https://www.abc.net.au/news/2024-03-25/dutch-darts-players-quit-over-transgender-teammate/103627072, https://www.naturalnews.com/2024-03-18-bartender-charged-with-hate-crime-confronting-m2f.html",10
548,http://dbpedia.org/resource/Transgender,"28,343,50","[5, 3, 7]",Transgender,5,"https://www.breitbart.com/crime/2024/03/17/colorado-may-become-first-in-nation-to-build-segregated-prison-cells-for-transgender-inmates/, https://www.breitbart.com/entertainment/2024/04/12/j-k-rowling-suggests-no-forgiveness-for-daniel-radcliffe-emma-watson-for-abandoning-her/, https://www.naturalnews.com/2024-03-18-spanish-corporal-self-declared-gender-change-pay-increase.html",3
549,http://dbpedia.org/resource/Transphobia,108,[8],Transphobia,8,https://www.breitbart.com/tech/2024/03/23/lgbt-community-melts-down-after-biological-male-voice-actor-accuses-game-developer-of-transphobia/,1
550,http://dbpedia.org/resource/Travel,"207,351","[3, 3]",Travel,3,"https://www.forbes.com/sites/micheleherrmann/2024/03/31/wanderful-founder-beth-santos-is-giving-women-solid-advice-on-solo-travel/, https://www.forbes.com/sites/forbestravelguide/2024/04/13/travel-style-tips-from-queer-eye-star-tan-france/",2
551,"http://dbpedia.org/resource/Tulsa_County,_Oklahoma","102,100","[0, 0]",Tulsa County,0,"https://abcnews.go.com/US/nex-benedict-fight-no-charges/story?id=108368542, https://www.npr.org/2024/03/21/1240079971/nex-benedict-case-tulsa-da",2
552,http://dbpedia.org/resource/Twitter,61,[6],Twitter,6,https://www.advocate.com/media/alejandra-caraballo-banned-x,1
553,http://dbpedia.org/resource/U.S._Space_&_Rocket_Center,37,[6],U.S. Space And Rocket Center,6,https://www.advocate.com/news/libs-of-tiktok-space-camp,1
554,http://dbpedia.org/resource/UEFA_European_Championship,174,[4],Euro Cup,4,https://www.cbc.ca/news/england-soccer-jersey-redesign-1.7158517,1
555,http://dbpedia.org/resource/Uganda,"261,250,266,251,255,275","[2, 2, 2, 2, 2, 8]",Uganda,2,"https://www.rt.com/africa/595390-ugandan-court-upholds-anti-gay-law/, https://www.nbcnews.com/nbc-out/out-news/ugandas-prominent-lgbtq-activist-says-newly-upheld-anti-gay-law-will-p-rcna146278, https://abcnews.go.com/International/wireStory/gay-rights-activists-call-international-pressure-uganda-anti-108842808, https://www.nbcnews.com/news/world/ugandan-court-rejects-bid-nullify-anti-gay-law-death-penalty-rcna146155, https://www.cbc.ca/radio/asithappens/ugadan-antigay-law-upheld-1.7162661, https://www.advocate.com/uganda-steven-kabuye-refuge-canada",6
556,"http://dbpedia.org/resource/Uganda_Anti-Homosexuality_Act,_2014",255,[2],Anti-Gay Legislation,2,https://www.cbc.ca/radio/asithappens/ugadan-antigay-law-upheld-1.7162661,1
557,http://dbpedia.org/resource/Ukraine,101,[8],Ukraine,8,https://uk.news.yahoo.com/russia-adds-lgbt-movement-list-121939667.html,1
558,http://dbpedia.org/resource/United_Kingdom,"164,258","[7, 3]",U.K.,7,"https://www.naturalnews.com/2024-03-28-uk-museum-claims-birds-dinosaurs-lgbtq.html, https://www.bbc.co.uk/news/uk-wales-68731593",2
559,http://dbpedia.org/resource/United_Nations,"134,268","[2, 7]",U.N.,2,"https://www.naturalnews.com/2024-03-25-dont-confuse-minority-rights-harmful-consequences-lgbt-propaganda.html, https://www.nbcnews.com/nbc-out/out-news/un-rights-body-adopts-first-resolution-protect-rights-intersex-people-rcna146374",2
560,http://dbpedia.org/resource/United_Nations_Human_Rights_Council,"268,264","[7, 7]",Un Human Rights Council,7,"https://www.nbcnews.com/nbc-out/out-news/un-rights-body-adopts-first-resolution-protect-rights-intersex-people-rcna146374, https://www.forbes.com/sites/caileygleeson/2024/04/04/un-human-rights-council-passes-landmark-resolution-protecting-rights-of-intersex-people/",2
561,http://dbpedia.org/resource/United_States,"62,105,34,148,318,229,11,273,167,60,281,110","[2, 2, 5, 5, 6, 5, 2, 2, 2, 2, 4, 2]",America,2,"https://www.npr.org/2024/03/19/1198910422/1a-03-19-2024, https://www.forbes.com/sites/antoniopequenoiv/2024/03/21/white-house-agrees-to-ban-pride-flags-at-us-embassies-in-spending-bill-deal/, https://www.naturalnews.com/2024-03-18-american-adults-identifying-lgbtq-more-than-doubled.html, https://www.advocate.com/provincetown/provincetown-ultimate-cannabis-guide, https://www.nbcnews.com/nbc-out/out-news/uswntpa-supports-lgbtq-rights-korbin-alberts-tiktok-posts-rcna147262, https://www.nbcnews.com/nbc-out/out-news/looking-home-transgender-people-find-community-unexpected-places-rcna144468, https://www.dw.com/en/lgbtq-in-africa-how-the-us-far-right-whips-up-homophobia/a-68562333, https://www.advocate.com/voices/anti-lgbtq-legislation-business, https://www.advocate.com/news/anti-lgbtq-legislation-impact, https://www.naturalnews.com/2024-03-19-survey-support-for-same-sex-marriage-drops.html, https://www.bbc.co.uk/sport/football/68754082, https://www.cbsnews.com/news/u-s-embassies-banned-from-flying-pride-flags-new-government-spending-bill/",12
562,http://dbpedia.org/resource/United_States_Agency_for_International_Development,368,[4],U.S. Aid,4,https://www.breitbart.com/politics/2024/04/14/far-left-activists-chicago-filmed-cheering-irans-major-attack-israel-radical-left-sick/,1
563,http://dbpedia.org/resource/United_States_Army,205,[8],Army,8,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_54ba4aa5-69f3-4452-9299-97f528ba913b,1
564,http://dbpedia.org/resource/United_States_Assistant_Secretary_for_Health,183,[4],Assistant Secretary For Health,4,https://www.advocate.com/voices/rachel-levine-syphilis,1
565,http://dbpedia.org/resource/United_States_Constitution,277,[7],U.S. Constitution,7,https://www.advocate.com/history/king-james-bible-queer,1
566,http://dbpedia.org/resource/United_States_Court_of_Appeals_for_the_Eleventh_Circuit,217,[6],U.S. Court Of Appeals For The 11Th Circuit,6,https://www.advocate.com/news/trans-corrections-officer-harassment-suit,1
567,http://dbpedia.org/resource/United_States_Court_of_Appeals_for_the_Fourth_Circuit,85,[6],4Th U.S. Circuit Court Of Appeals,6,https://www.nbcnews.com/nbc-out/out-news/senate-confirms-lgbtq-labor-lawyer-seat-appeals-court-rcna144305,1
568,http://dbpedia.org/resource/United_States_Declaration_of_Independence,277,[7],Declaration Of Independence,7,https://www.advocate.com/history/king-james-bible-queer,1
569,http://dbpedia.org/resource/United_States_Department_of_Health_and_Human_Services,183,[4],U.S. Department Of Health And Human Services,4,https://www.advocate.com/voices/rachel-levine-syphilis,1
570,http://dbpedia.org/resource/United_States_Department_of_Justice,221,[8],Department Of Justice,8,https://www.nbcnews.com/nbc-out/out-news/two-men-charged-distributing-illicit-drugs-death-transgender-activist-rcna145883,1
571,http://dbpedia.org/resource/United_States_Department_of_State,105,[2],State Department,2,https://www.forbes.com/sites/antoniopequenoiv/2024/03/21/white-house-agrees-to-ban-pride-flags-at-us-embassies-in-spending-bill-deal/,1
572,http://dbpedia.org/resource/United_States_Navy,63,[4],Navy,4,https://www.advocate.com/education/travis-akers-duval-school-board,1
573,http://dbpedia.org/resource/United_States_courts_of_appeals,81,[6],U.S. Court Of Appeals,6,https://www.advocate.com/news/nicole-berner-lesbian-judge-confirmed,1
574,http://dbpedia.org/resource/United_States_federal_government_shutdown_of_2013,113,[4],Partial Government Shutdown,4,https://www.forbes.com/sites/tylerroush/2024/03/23/biden-signs-12-trillion-spending-bill-ending-repeated-government-shutdown-concerns-after-months-of-negotiations/,1
575,http://dbpedia.org/resource/United_States_women's_national_soccer_team,"318,193","[6, 4]",U.S. Women’S National Team,6,"https://www.nbcnews.com/nbc-out/out-news/uswntpa-supports-lgbtq-rights-korbin-alberts-tiktok-posts-rcna147262, https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d12539e7-c63c-4488-9c26-f773cb3ba6ba",2
576,http://dbpedia.org/resource/University_of_Missouri,25,[0],University Of Missouri,0,https://abcnews.go.com/US/missing-university-missouri-student-riley-strains-bank-card/story?id=108216437,1
577,http://dbpedia.org/resource/University_of_South_Carolina,307,[6],University Of South Carolina,6,https://www.advocate.com/politics/nancy-mace-dawn-staley,1
578,http://dbpedia.org/resource/University_of_Utah,143,[6],University Of Utah,6,https://www.npr.org/2024/03/26/1240984043/police-investigating-racial-harassment-of-ncaa-womens-basketball-team-in-idaho,1
579,http://dbpedia.org/resource/Utah,49,[2],Utah,2,https://www.nbcnews.com/nbc-out/out-news/byu-freshmen-controversial-musket-fire-speech-mormon-lgbtq-utah-rcna143891,1
580,http://dbpedia.org/resource/Venice,109,[3],Venice,3,https://www.cbc.ca/news/canada/prince-edward-island/pei-erica-rutherford-venice-biennale-1.7152781,1
581,http://dbpedia.org/resource/Venice_Biennale,109,[3],Venice Biennale,3,https://www.cbc.ca/news/canada/prince-edward-island/pei-erica-rutherford-venice-biennale-1.7152781,1
582,http://dbpedia.org/resource/Vermont,222,[2],Vermont,2,https://www.advocate.com/politics/burlington-mayor-emma-mulvaney-stanak,1
583,http://dbpedia.org/resource/Victoria_Atkins,322,[7],Victoria Atkins,7,https://www.bbc.co.uk/news/uk-68786030,1
584,http://dbpedia.org/resource/Video_game,52,[2],Video Gamers,2,https://www.scientificamerican.com/article/lgbtq-gaming-glaad-survey/,1
585,http://dbpedia.org/resource/Video_game_developer,108,[8],Game Developer,8,https://www.breitbart.com/tech/2024/03/23/lgbt-community-melts-down-after-biological-male-voice-actor-accuses-game-developer-of-transphobia/,1
586,http://dbpedia.org/resource/Viktor_Orbán,21,[1],Viktor Orban,1,https://www.rt.com/news/594359-orban-hungary-eu-occupy/,1
587,http://dbpedia.org/resource/Violence,120,[2],Violence,2,https://www.npr.org/2024/03/24/1198910892/how-two-recent-cases-of-violence-illustrate-the-lives-of-lgbtq-people,1
588,http://dbpedia.org/resource/Virginia,"147,330","[9, 4]",Virginia,9,"https://www.breitbart.com/education/2024/03/26/fairfax-democrats-choose-easter-sunday-as-transgender-visibility-day/, https://www.advocate.com/news/tara-hoot-bomb-threats",2
589,http://dbpedia.org/resource/Visa_policy_of_the_United_States,292,[6],For The Us,6,https://www.dw.com/en/us-womens-football-team-will-new-generation-still-fight-for-social-causes/a-68761234,1
590,http://dbpedia.org/resource/Vladimir_Putin,205,[8],Putin,8,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_54ba4aa5-69f3-4452-9299-97f528ba913b,1
591,http://dbpedia.org/resource/Wales_national_rugby_union_team,258,[3],Wales’,3,https://www.bbc.co.uk/news/uk-wales-68731593,1
592,http://dbpedia.org/resource/Walker_Art_Center,165,[5],Walker Art Center,5,https://www.cbsnews.com/minnesota/news/as-queer-community-mourns-loss-of-19-bar-walker-art-center-hosts-celebration-of-its-past/,1
593,http://dbpedia.org/resource/Walt_Disney_World,160,[6],Walt Disney World,6,https://www.cbc.ca/news/world/disney-desantis-lawsuit-settled-1.7157648,1
594,"http://dbpedia.org/resource/Washington,_D.C.",350,[8],"Washington, D.C.",8,https://www.advocate.com/news/dc-metro-homophobic-rant,1
595,http://dbpedia.org/resource/Washington_(state),130,[2],Washington,2,https://www.nbcnews.com/nbc-out/out-news/washington-lgbtq-history-schools-governor-law-rcna144991,1
596,http://dbpedia.org/resource/Washington_Metro,350,[8],D.C. Metro,8,https://www.advocate.com/news/dc-metro-homophobic-rant,1
597,http://dbpedia.org/resource/Watergate_scandal,297,[4],Leaving The White House,4,https://www.forbes.com/sites/antoniopequenoiv/2024/04/07/melania-trump-makes-rare-fundraising-appearance-heres-her-rare-public-outings-since-leaving-the-white-house/,1
598,http://dbpedia.org/resource/We_Live,279,[3],We Live,3,https://www.breitbart.com/entertainment/2024/04/04/trans-harvard-professor-boasts-about-taylor-swift-course-its-her-world-and-we-live-in-it/,1
599,http://dbpedia.org/resource/Webfusion,258,[3],Host Europe,3,https://www.bbc.co.uk/news/uk-wales-68731593,1
600,http://dbpedia.org/resource/White_House,"145,105,246,180,210,199,184,185","[2, 2, 9, 9, 9, 9, 2, 4]",White House,9,"https://www.advocate.com/politics/white-house-pride-flag-ban, https://www.forbes.com/sites/antoniopequenoiv/2024/03/21/white-house-agrees-to-ban-pride-flags-at-us-embassies-in-spending-bill-deal/, https://www.breitbart.com/clips/2024/04/02/carville-biden-didnt-know-easter-was-trans-visibility-day-no-one-in-the-white-house-knew-there-was-easter-overlap/, https://www.advocate.com/politics/biden-transgender-day-of-visibility, https://www.breitbart.com/politics/2024/03/30/joe-biden-declares-easter-sunday-transgender-day-of-visibility/, https://abcnews.go.com/Politics/white-house-bashes-dishonest-republican-criticism-bidens-transgender/story?id=108687647, https://www.naturalnews.com/2024-03-29-biden-white-house-attacks-republicans-pride-flags.html, https://www.naturalnews.com/2024-03-28-drag-queen-feted-by-kamala-accused-assaults.html",8
601,http://dbpedia.org/resource/Will_&_Grace,38,[3],Will &Amp; Grace,3,https://www.advocate.com/arts-entertainment/eric-mccormack,1
602,http://dbpedia.org/resource/William_Wragg,270,[4],William Wragg,4,https://www.bbc.co.uk/news/uk-politics-68740332,1
603,http://dbpedia.org/resource/Wisconsin,"31,46,249,232,235,239,234","[4, 8, 6, 6, 6, 6, 6]",Wisconsin,6,"https://www.cbsnews.com/news/raja-krishnamoorthi-mike-gallagher-face-the-nation-transcript-03-17-2024/, https://www.advocate.com/education/wisconsin-waukesha-libs-of-tiktok, https://www.advocate.com/newsletter/4-2-24, https://abcnews.go.com/US/wireStory/wisconsin-governor-vetoes-transgender-high-school-athletics-ban-108750696, https://www.cbsnews.com/minnesota/news/wisconsin-governor-veto-transgender-high-school-athletics-ban-lgbtq-rights/, https://www.breitbart.com/sports/2024/04/02/wi-dem-gov-tony-evers-vetoes-bill-that-would-protect-girls-sports-trans-athletes/, https://www.advocate.com/politics/wisconsin-trans-sports-ban-veto",7
604,http://dbpedia.org/resource/Wisconsin_Badgers_football,234,[6],Wisconsin’S,6,https://www.advocate.com/politics/wisconsin-trans-sports-ban-veto,1
605,http://dbpedia.org/resource/Women's_association_football,292,[6],Women'S Football,6,https://www.dw.com/en/us-womens-football-team-will-new-generation-still-fight-for-social-causes/a-68761234,1
